date,ticker,name
2020-08-06,AFIB,"Acutus Medical, Inc."
2020-08-06,OSH,"Oak Street Health, Inc."
2020-08-06,RKT,"Rocket Companies, Inc."
2020-08-07,ARYA,"Nautilus Biotechnology, Inc."
2020-08-07,CMPI,"Checkmate Pharmaceuticals, Inc."
2020-08-07,FRLN,Freeline Therapeutics Holdings plc
2020-08-07,IBEX,IBEX Ltd
2020-08-12,FSDC,"Disc Medicine, Inc."
2020-08-12,KBNT,"Kubient, Inc."
2020-08-13,BEKE,KE Holdings Inc.
2020-08-13,NTST,NetSTREIT Corp.
2020-08-14,CVAC,CureVac N.V.
2020-08-14,DCT,"DUCK CREEK TECHNOLOGIES, INC."
2020-08-19,HRMY,"Harmony Biosciences Holdings, Inc."
2020-08-19,INBX,"Inhibrx, Inc."
2020-08-21,NNOX,Nano-X Imaging Ltd.
2020-08-27,XPEV,XPENG INC.
2020-08-28,GP,GREENPOWER MOTOR Co INC.
2020-08-28,HCDI,"Harbor Custom Development, Inc."
2020-08-28,SNBP,"Panbela Therapeutics, Inc."
2020-08-31,AUVI,"Applied UV, Inc."
2020-09-01,PRFX,PRF Technologies Ltd.
2020-09-03,BCTG,"Tango Therapeutics, Inc."
2020-09-15,OM,"Outset Medical, Inc."
2020-09-16,FROG,JFrog Ltd
2020-09-16,STEP,StepStone Group Inc.
2020-09-17,AMWL,American Well Corp
2020-09-17,BNL,"Broadstone Net Lease, Inc."
2020-09-17,DYN,"Dyne Therapeutics, Inc."
2020-09-17,PTVE,Pactiv Evergreen Inc.
2020-09-17,SUMO,"Sumo Logic, Inc."
2020-09-18,ATHA,"LeonaBio, Inc."
2020-09-18,CMPS,COMPASS Pathways plc
2020-09-23,BSY,BENTLEY SYSTEMS INC
2020-09-23,GDRX,"GoodRx Holdings, Inc."
2020-09-23,LSF,"Laird Superfood, Inc."
2020-09-24,TSHA,"Taysha Gene Therapies, Inc."
2020-09-25,AMST,Amesite Inc.
2020-09-25,GLSI,"Greenwich LifeSciences, Inc."
2020-09-25,GRAY,"CalciMedica, Inc."
2020-09-25,PMVP,"PMV Pharmaceuticals, Inc."
2020-09-25,PRLD,Prelude Therapeutics Inc
2020-09-25,SYTA,"Core AI Holdings, Inc."
2020-09-25,VIAO,VIA optronics AG
2020-09-29,ORPH,STRATEGIC PARTNERS A/S
2020-09-30,ASAN,"Asana, Inc."
2020-09-30,BQ,Boqii Holding Ltd
2020-09-30,CD,Chindata Group Holdings Ltd
2020-09-30,YALA,Yalla Group Ltd
2020-10-01,AVO,"Mission Produce, Inc."
2020-10-01,LUNG,Pulmonx Corp
2020-10-01,LXEH,Lixiang Education Holding Co. Ltd.
2020-10-01,THRY,"Thryv Holdings, Inc."
2020-10-02,ASO,"Academy Sports & Outdoors, Inc."
2020-10-02,CCCC,"C4 Therapeutics, Inc."
2020-10-02,IMNM,Immunome Inc.
2020-10-07,SQFT,"Presidio Property Trust, Inc."
2020-10-08,AZYO,ELUTIA INC.
2020-10-08,FUBO,fuboTV Inc.
2020-10-09,IH,iHuman Inc.
2020-10-09,KRON,"Kronos Bio, Inc."
2020-10-09,SPRB,"SPRUCE BIOSCIENCES, INC."
2020-10-09,STTK,"Shattuck Labs, Inc."
2020-10-14,CDAK,"Codiak BioSciences, Inc."
2020-10-15,ARRY,"Array Technologies, Inc."
2020-10-15,EBC,"Eastern Bankshares, Inc."
2020-10-15,MNSO,MINISO Group Holding Ltd
2020-10-16,ALGS,"Aligos Therapeutics, Inc."
2020-10-16,KRBP,"Kiromic Biopharma, Inc."
2020-10-16,OPT,Opthea Ltd
2020-10-16,PRAX,"Praxis Precision Medicines, Inc."
2020-10-16,TARS,"Tarsus Pharmaceuticals, Inc."
2020-10-20,HLXA,MoonLake Immunotherapeutics
2020-10-21,MSP,DATTO HOLDING CORP.
2020-10-21,YGMZ,MingZhu Logistics Holdings Ltd
2020-10-22,ABCM,Abcam PLC
2020-10-22,GHLD,Guild Holdings Co
2020-10-22,MCFE,McAfee Corp.
2020-10-23,FHTX,Foghorn Therapeutics Inc.
2020-10-28,BDSX,BIODESIX INC
2020-10-28,GATO,"Gatos Silver, Inc."
2020-10-28,MAX,"MediaAlpha, Inc."
2020-10-28,ROOT,"Root, Inc."
2020-10-29,ALGM,"ALLEGRO MICROSYSTEMS, INC."
2020-10-29,GLTO,"Damora Therapeutics, Inc."
2020-10-29,LESL,"Leslie's, Inc."
2020-10-30,SQZ,SQZ Biotechnologies Co
2020-11-17,DGNS,CVENT HOLDING CORP.
2020-11-19,NGMS,Neo Group Ltd
2020-11-19,OLMA,"Olema Pharmaceuticals, Inc."
2020-11-19,TLS,TELOS CORP
2020-11-19,YSG,Yatsen Holding Ltd
2020-11-20,LSAQ,"Science 37 Holdings, Inc."
2020-11-20,MRVI,"MARAVAI LIFESCIENCES HOLDINGS, INC."
2020-11-20,SHC,Sotera Health Co
2020-11-24,HFEN,Alset Inc.
2020-11-24,OZON,Ozon Holdings PLC
2020-11-25,LIXT,"LIXTE BIOTECHNOLOGY HOLDINGS, INC."
2020-12-03,KNTE,Kinnate Biopharma Inc.
2020-12-04,SBTX,"ARS Pharmaceuticals, Inc."
2020-12-04,SGTX,"Sigilon Therapeutics, Inc."
2020-12-04,YQ,17 Education & Technology Group Inc.
2020-12-09,AI,"C3.ai, Inc."
2020-12-09,DASH,"DoorDash, Inc."
2020-12-09,PUBM,"PubMatic, Inc."
2020-12-10,ABNB,"Airbnb, Inc."
2020-12-10,HYFM,"HYDROFARM HOLDINGS GROUP, INC."
2020-12-11,ABCL,AbCellera Biologics Inc.
2020-12-11,CERT,"Certara, Inc."
2020-12-11,FDMT,"4D Molecular Therapeutics, Inc."
2020-12-11,NBTX,Nanobiotix S.A.
2020-12-11,VVOS,"Vivos Therapeutics, Inc."
2020-12-15,OCG,Oriental Culture Holding LTD
2020-12-16,BCAB,"BioAtla, Inc."
2020-12-16,SCPS,Scopus Biopharma Inc.
2020-12-16,UPST,"Upstart Holdings, Inc."
2020-12-16,WISH,ContextLogic Inc.
2020-12-17,MDWT,MIDWEST HOLDING INC.
2020-12-17,VIRI,"Dogwood Therapeutics, Inc."
2020-12-18,MASS,908 Devices Inc.
2020-12-23,GBS,INTELLIGENT BIO SOLUTIONS INC.
2020-12-23,IKT,"Inhibikase Therapeutics, Inc."
2020-12-29,MRM,Medirom Healthcare Technologies Inc.
2021-01-07,AGCB,Altimeter Growth Corp. 2
2021-01-08,CGEM,"Cullinan Therapeutics, Inc."
2021-01-08,GRCL,Gracell Biotechnologies Inc.
2021-01-12,KUKE,Kuke Music Holding Ltd
2021-01-12,QLI,BGM Group Ltd.
2021-01-13,AFRM,"Affirm Holdings, Inc."
2021-01-13,MSGM,Motorsport Games Inc.
2021-01-13,UGRO,"urban-gro, Inc."
2021-01-14,POSH,"Poshmark, Inc."
2021-01-14,WOOF,"Petco Health & Wellness Company, Inc."
2021-01-15,DRVN,Driven Brands Holdings Inc.
2021-01-15,PLTK,Playtika Holding Corp.
2021-01-15,TBA,Thoma Bravo Advantage
2021-01-21,DFH,"Dream Finders Homes, Inc."
2021-01-21,MYTE,LuxExperience B.V.
2021-01-22,HUDI,"Huadi International Group Co., Ltd."
2021-01-22,MNTK,"Montauk Renewables, Inc."
2021-01-22,PAX,Patria Investments Ltd
2021-01-22,RLX,RLX Technology Inc.
2021-01-26,BTNB,Bridgetown 2 Holdings Ltd
2021-01-26,EZGO,EZGO Technologies Ltd.
2021-01-27,HCAQ,"Hyperfine, Inc."
2021-01-27,SHLS,"Shoals Technologies Group, Inc."
2021-01-27,TIRX,TIAN RUIXIANG HOLDINGS LTD
2021-01-28,AGFY,"RYTHM, Inc."
2021-01-28,OCDX,Ortho Clinical Diagnostics Holdings plc
2021-01-28,VINP,Vinci Compass Investments Ltd.
2021-01-28,XM,Qualtrics International Inc.
2021-01-28,ZIM,ZIM Integrated Shipping Services Ltd.
2021-01-29,HMPT,Home Point Capital Inc.
2021-01-29,NLSP,NewcelX Ltd.
2021-02-03,ONTF,ON24 INC.
2021-02-03,TIXT,TELUS International (Cda) Inc.
2021-02-04,ATC,Atotech Ltd
2021-02-04,LABP,"Landos Biopharma, Inc."
2021-02-04,SANA,"Sana Biotechnology, Inc."
2021-02-04,SNSE,"Faeth Therapeutics, Inc."
2021-02-05,ANGN,"Elicio Therapeutics, Inc."
2021-02-05,BOLT,"Bolt Biotherapeutics, Inc."
2021-02-05,CNEY,CN ENERGY GROUP. INC.
2021-02-05,EVAX,Evaxion A/S
2021-02-05,FWAA,"SmartRent, Inc."
2021-02-05,LHDX,"Lucira Health, Inc."
2021-02-05,PHVS,Pharvaris N.V.
2021-02-05,TERN,"Terns Pharmaceuticals, Inc."
2021-02-08,BAOS,Baosheng Media Group Holdings Ltd
2021-02-09,ADAG,Adagene Inc.
2021-02-09,RAAS,Cloopen Group Holding Ltd
2021-02-09,SDH,E-Power Inc.
2021-02-10,BPTS,Biophytis SA
2021-02-10,DSP,Viant Technology Inc.
2021-02-10,VLON,"GRI Bio, Inc."
2021-02-11,BMBL,Bumble Inc.
2021-02-11,BVS,Bioventus Inc.
2021-02-11,LDI,"loanDepot, Inc."
2021-02-11,SGFY,"Signify Health, Inc."
2021-02-12,DBTX,"Decibel Therapeutics, Inc."
2021-02-12,LGVN,Longeveron Inc.
2021-02-12,NEXI,"NexImmune, Inc."
2021-02-12,TLIS,Talis Biomedical Corp
2021-02-17,AUUD,AUDDIA INC.
2021-02-17,FSII,"PARDES BIOSCIENCES, INC."
2021-02-17,VRPX,"Virpax Pharmaceuticals, Inc."
2021-02-18,WGLD,wShares Enhanced Gold ETF
2021-03-04,INNV,InnovAge Holding Corp.
2021-03-09,GROY,Gold Royalty Corp.
2021-03-09,SVFB,SVF Investment Corp. 2
2021-03-09,SVFC,Symbotic Inc.
2021-03-10,RBLX,Roblox Corp
2021-03-11,CPNG,"Coupang, Inc."
2021-03-11,FHS,"First High-School Education Group Co., Ltd."
2021-03-12,JOAN,JOANN Inc.
2021-03-12,LBPH,"Longboard Pharmaceuticals, Inc."
2021-03-12,MITC,Steakholder Foods Ltd.
2021-03-17,JWEL,Jowell Global Ltd.
2021-03-17,OLO,Olo Inc.
2021-03-17,SNCY,"Sun Country Airlines Holdings, LLC"
2021-03-18,GANX,"Gain Therapeutics, Inc."
2021-03-18,NAPA,"Duckhorn Portfolio, Inc."
2021-03-18,RACB,Research Alliance Corp. II
2021-03-18,TUYA,Tuya Inc.
2021-03-18,VEI,VINE ENERGY INC.
2021-03-19,AFCG,Advanced Flower Capital Inc.
2021-03-19,CNTB,Connect Biopharma Holdings Ltd
2021-03-19,FNCH,"Finch Therapeutics Group, Inc."
2021-03-19,TIL,"Instil Bio, Inc."
2021-03-23,MOVE,"Corvex, Inc."
2021-03-23,UPC,Universe Pharmaceuticals INC
2021-03-24,ACVA,ACV Auctions Inc.
2021-03-24,DOCN,"DigitalOcean Holdings, Inc."
2021-03-24,KVSB,"Nextdoor Holdings, Inc."
2021-03-25,CRCT,"Cricut, Inc."
2021-03-25,DSEY,"Diversey Holdings, Ltd."
2021-03-25,EEIQ,EpicQuest Education Group International Ltd
2021-03-25,LVTX,LAVA Therapeutics NV
2021-03-25,OLK,Olink Holding AB (publ)
2021-03-25,VZIO,Vizio Holding Corp.
2021-03-25,WMPN,William Penn Bancorporation
2021-03-26,ALHC,"Alignment Healthcare, Inc."
2021-03-26,DSGN,"Design Therapeutics, Inc."
2021-03-26,EWTX,"Edgewise Therapeutics, Inc."
2021-03-26,IKNA,"ImageneBio, Inc."
2021-03-26,TDUP,ThredUp Inc.
2021-03-26,ZH,Zhihu Inc.
2021-03-30,TWOA,two
2021-03-31,ACHL,Achilles Therapeutics plc
2021-04-01,COMP,"Compass, Inc."
2021-04-01,EM,Smart Share Global Ltd
2021-04-01,KARO,Karooooo Ltd.
2021-04-01,ULCC,"Frontier Group Holdings, Inc."
2021-04-06,UTME,UTime Ltd
2021-04-09,RPHM,"OnKure Therapeutics, Inc."
2021-04-09,TPGS,TPG Pace Solutions Corp.
2021-04-09,VECT,VectivBio Holding AG
2021-04-14,ALKT,"ALKAMI TECHNOLOGY, INC."
2021-04-14,COIN,"Coinbase Global, Inc."
2021-04-14,YTPG,TPG Pace Beneficial II Corp.
2021-04-15,AGL,"agilon health, inc."
2021-04-15,APP,Applovin Corp
2021-04-15,EBET,"EBET, Inc."
2021-04-15,KRT,Karat Packaging Inc.
2021-04-15,TSP,CreateAI Holdings Inc
2021-04-16,AKYA,"Akoya Biosciences, Inc."
2021-04-16,BMEA,"Biomea Fusion, Inc."
2021-04-16,RXRX,"RECURSION PHARMACEUTICALS, INC."
2021-04-20,IFBD,"Infobird Co., Ltd"
2021-04-20,TRKA,"Troika Media Group, Inc."
2021-04-21,DV,"DoubleVerify Holdings, Inc."
2021-04-21,PATH,"UiPath, Inc."
2021-04-21,SKYT,"SkyWater Technology, Inc"
2021-04-22,KNBE,"KnowBe4, Inc."
2021-04-22,NPCE,NeuroPace Inc
2021-04-22,ZY,Zymergen Inc.
2021-04-23,AGTI,"AGILITI, INC. \DE"
2021-04-23,IMPL,IPI Legacy Liquidation Co
2021-04-23,RAIN,Rain Oncology Inc.
2021-04-23,SWIM,"Latham Group, Inc."
2021-04-23,TMCI,"TREACE MEDICAL CONCEPTS, INC."
2021-04-28,FTCI,"FTC Solar, Inc."
2021-04-29,AVAH,"Aveanna Healthcare Holdings, Inc."
2021-04-29,PRVA,"Privia Health Group, Inc."
2021-04-30,HOWL,"Werewolf Therapeutics, Inc."
2021-04-30,VACC,Barinthus Biotherapeutics plc.
2021-05-04,ALF,"Alfi, Inc."
2021-05-05,FSBC,FIVE STAR BANCORP
2021-05-05,HNST,"Honest Company, Inc."
2021-05-06,VALN,Valneva SE
2021-05-07,ANEB,"Anebulo Pharmaceuticals, Inc."
2021-05-07,BWMN,Bowman Consulting Group Ltd.
2021-05-07,OG,Onion Global Ltd
2021-05-07,TALS,"Tourmaline Bio, Inc."
2021-05-07,WDH,Waterdrop Inc.
2021-05-11,FLGC,ZeroStack Corp.
2021-05-12,GLBE,Global-E Online Ltd.
2021-05-12,SMWB,SIMILARWEB LTD.
2021-05-14,DBGI,"Digital Brands Group, Inc."
2021-05-14,EJH,E-Home Household Service Holdings Ltd
2021-05-14,VERA,"Vera Therapeutics, Inc."
2021-05-18,JZXN,"Jiuzi Holdings, Inc."
2021-05-19,SQSP,"Squarespace, Inc."
2021-05-20,OTLY,Oatly Group AB
2021-05-25,FWAC,Mobile Infrastructure Corp
2021-05-26,DYNS,"Senti Biosciences Holdings, Inc."
2021-05-26,PAY,"Paymentus Holdings, Inc."
2021-05-26,ZIP,"ZIPRECRUITER, INC."
2021-05-27,DAWN,"Day One Biopharmaceuticals, Inc."
2021-05-27,FIGS,"FIGS, Inc."
2021-05-27,OMIC,"Singular Genomics Systems, Inc."
2021-05-28,CNTA,Centessa Pharmaceuticals plc
2021-06-03,DLO,dLocal Ltd
2021-06-08,ZME,Zhangmen Education Inc.
2021-06-09,ISAA,Iron Spark I Inc.
2021-06-09,MQ,"Marqeta, Inc."
2021-06-10,DIBS,"1stdibs.com, Inc."
2021-06-10,LFST,"LifeStance Health Group, Inc."
2021-06-10,MNDY,monday.com Ltd.
2021-06-10,ZETA,Zeta Global Holdings Corp.
2021-06-11,BZ,Kanzhun Ltd
2021-06-11,JANX,"Janux Therapeutics, Inc."
2021-06-11,SBEV,"SPLASH BEVERAGE GROUP, INC."
2021-06-11,TASK,"TaskUs, Inc."
2021-06-15,ALZN,"Alzamend Neuro, Inc."
2021-06-16,CNVY,"Convey Health Solutions Holdings, Inc."
2021-06-16,MOLN,MOLECULAR PARTNERS AG
2021-06-16,WKME,WalkMe Ltd.
2021-06-17,ISPC,iSpecimen Inc.
2021-06-17,LYEL,"Lyell Immunopharma, Inc."
2021-06-17,VERV,"Verve Therapeutics, Inc."
2021-06-18,AMAM,"Ambrx Biopharma Cayman, Inc."
2021-06-18,ATAI,Atai Beckley N.V.
2021-06-18,CYT,"Cyteir Therapeutics, Inc."
2021-06-18,DNAY,Telesis Bio Inc.
2021-06-18,FEMY,FEMASYS INC
2021-06-18,IPSC,"Century Therapeutics, Inc."
2021-06-18,RERE,ATRenew Inc.
2021-06-22,YMM,Full Truck Alliance Co. Ltd.
2021-06-23,CXM,"Sprinklr, Inc."
2021-06-23,FA,FIRST ADVANTAGE CORP
2021-06-24,BHG,"NeueHealth, Inc."
2021-06-24,BON,Bon Natural Life Ltd
2021-06-24,CFLT,"Confluent, Inc."
2021-06-24,DOCS,"Doximity, Inc."
2021-06-24,GLUE,"Monte Rosa Therapeutics, Inc."
2021-06-24,GRVI,"UPEXI, INC."
2021-06-24,MIRO,Miromatrix Medical Inc.
2021-06-25,ACXP,"Acurx Pharmaceuticals, Inc."
2021-06-25,ELEV,"Elevation Oncology, Inc."
2021-06-25,GHRS,GH Research PLC
2021-06-25,GMVD,G Medical Innovations Holdings Ltd.
2021-06-25,GRPH,"Lenz Therapeutics, Inc."
2021-06-25,MF,Missfresh Ltd
2021-06-25,TKNO,"Alpha Teknova, Inc."
2021-06-29,DDL,Dingdong (Cayman) Ltd
2021-06-29,IAUM,iShares Gold Trust Micro
2021-06-30,AVTE,"Jade Biosciences, Inc."
2021-06-30,CPOP,"Pop Culture Group Co., Ltd"
2021-06-30,CVRX,"CVRx, Inc."
2021-06-30,DIDI,DiDi Global Inc.
2021-06-30,DNAA,"Akili, Inc."
2021-06-30,DNAB,Social Capital Suvretta Holdings Corp. II
2021-06-30,DNAC,PROKIDNEY CORP.
2021-06-30,DNAD,Social Capital Suvretta Holdings Corp. IV
2021-06-30,IAS,INTEGRAL AD SCIENCE HOLDING CORP.
2021-06-30,INTA,"Intapp, Inc."
2021-06-30,LZ,"LEGALZOOM.COM, INC."
2021-06-30,S,"SentinelOne, Inc."
2021-07-01,ABOS,"Acumen Pharmaceuticals, Inc."
2021-07-01,CURV,Torrid Holdings Inc.
2021-07-01,DNUT,"Krispy Kreme, Inc."
2021-07-01,EVCM,EverCommerce Inc.
2021-07-01,HEPS,D-MARKET Electronic Services & Trading
2021-07-01,WAVE,Eco Wave Power Global AB (publ)
2021-07-02,NYXH,Nyxoah SA
2021-07-08,AGRI,AVAX ONE TECHNOLOGY LTD.
2021-07-08,ALCC,Oklo Inc.
2021-07-08,MITQ,MOVING iMAGE TECHNOLOGIES INC.
2021-07-09,RNAZ,"Transcode Therapeutics, Inc."
2021-07-09,SNTG,Sentage Holdings Inc.
2021-07-13,NECB,"NorthEast Community Bancorp, Inc./MD/"
2021-07-13,UNCY,"Unicycive Therapeutics, Inc."
2021-07-14,IINN,QTREX Quantum Ltd.
2021-07-15,CULL,"Cullman Bancorp, Inc. /MD/"
2021-07-15,FXLV,F45 Training Holdings Inc.
2021-07-15,MCG,Soho House & Co Inc.
2021-07-15,PBBK,"PB Bankshares, Inc."
2021-07-15,PECO,"Phillips Edison & Company, Inc."
2021-07-15,RPID,"RAPID MICRO BIOSYSTEMS, INC."
2021-07-15,SERA,"SERA PROGNOSTICS, INC."
2021-07-15,SGHT,"Sight Sciences, Inc."
2021-07-15,TCBS,"Texas Community Bancshares, Inc."
2021-07-16,BLFY,Blue Foundry Bancorp
2021-07-16,BLND,"Blend Labs, Inc."
2021-07-16,BRDG,Bridge Investment Group Holdings Inc.
2021-07-16,ERAS,"Erasca, Inc."
2021-07-16,IMGO,"Imago BioSciences, Inc."
2021-07-16,RGC,Regencell Bioscience Holdings Ltd
2021-07-16,STVN,Stevanato Group S.p.A.
2021-07-16,TCRX,"TScan Therapeutics, Inc."
2021-07-20,HCWB,HCW Biologics Inc.
2021-07-21,TCBC,"TC Bancshares, Inc."
2021-07-21,VEEE,"Twin Vee PowerCats, Co."
2021-07-21,VTEX,VTEX
2021-07-22,ABSI,AbSci Corp
2021-07-22,BASE,"Couchbase, Inc."
2021-07-22,RYAN,"RYAN SPECIALTY HOLDINGS, INC."
2021-07-22,ZENV,Zenvia Inc.
2021-07-22,ZVIA,Zevia PBC
2021-07-23,CNM,"Core & Main, Inc."
2021-07-23,CTKB,"Cytek BioSciences, Inc."
2021-07-23,GAMB,Gambling.com Group Ltd
2021-07-23,OB,Teads Holding Co.
2021-07-23,SOPH,SOPHiA GENETICS SA
2021-07-23,XPOF,"Xponential Fitness, Inc."
2021-07-27,CADL,"Candel Therapeutics, Inc."
2021-07-28,DUOL,"Duolingo, Inc."
2021-07-28,MLNK,"MeridianLink, Inc."
2021-07-28,PWSC,"POWERSCHOOL HOLDINGS, INC."
2021-07-28,SNPO,Snap One Holdings Corp.
2021-07-29,COOK,"Traeger, Inc."
2021-07-29,HOOD,"Robinhood Markets, Inc."
2021-07-29,ICVX,"Icosavax, Inc."
2021-07-29,NUVL,"Nuvalent, Inc."
2021-07-29,RLYB,Rallybio Corp
2021-07-29,RSKD,RISKIFIED LTD.
2021-07-30,DOLE,Dole plc
2021-07-30,IMRX,Immuneering Corp
2021-07-30,INAB,"IN8BIO, INC."
2021-07-30,MXCT,"MAXCYTE, INC."
2021-07-30,OMGA,"Omega Therapeutics, Inc."
2021-07-30,RANI,"Rani Therapeutics Holdings, Inc."
2021-07-30,RXST,"RxSight, Inc."
2021-07-30,TNYA,"Tenaya Therapeutics, Inc."
2021-08-03,ABVC,"ABVC BIOPHARMA, INC."
2021-08-05,EWCZ,"European Wax Center, Inc."
2021-08-05,OBT,"Orange County Bancorp, Inc. /DE/"
2021-08-06,ADGI,"Invivyd, Inc."
2021-08-10,ELYM,"Climb Bio, Inc."
2021-08-12,SSBK,"Southern States Bancshares, Inc."
2021-08-13,DATS,"Myseum.AI, Inc."
2021-08-13,DRMA,"Dermata Therapeutics, Inc."
2021-08-26,RNXT,"RenovoRx, Inc."
2021-08-27,SQL,ATLANTIC INTERNATIONAL CORP.
2021-08-31,DDI,"DoubleDown Interactive Co., Ltd."
2021-09-14,SRAD,Sportradar Group AG
2021-09-15,BROS,Dutch Bros Inc.
2021-09-15,DH,Definitive Healthcare Corp.
2021-09-15,DICE,"DICE Therapeutics, Inc."
2021-09-15,EZFL,"NEXTNRG, INC."
2021-09-15,KTTA,Pasithea Therapeutics Corp.
2021-09-15,ONON,On Holding AG
2021-09-15,PRCT,PROCEPT BioRobotics Corp
2021-09-15,TWKS,"Thoughtworks Holding, Inc."
2021-09-15,TYRA,"Tyra Biosciences, Inc."
2021-09-16,ACT,"Enact Holdings, Inc."
2021-09-16,FORG,"ForgeRock, Inc."
2021-09-22,AKA,A.K.A. BRANDS HOLDING CORP.
2021-09-22,TOST,"Toast, Inc."
2021-09-23,ARBK,Argo Blockchain Plc
2021-09-23,BRLT,"Brilliant Earth Group, Inc."
2021-09-23,ESMT,"EngageSmart, Inc."
2021-09-23,RELY,"Remitly Global, Inc."
2021-09-23,SOVO,"Sovos Brands, Inc."
2021-09-23,THRN,"Thorne Healthtech, Inc."
2021-09-24,CWAN,"Clearwater Analytics Holdings, Inc."
2021-09-24,HLTH,Cue Health Inc.
2021-09-28,AMPL,"Amplitude, Inc."
2021-09-29,MEKA,MELI Kaszek Pioneer Corp
2021-09-29,WRBY,Warby Parker Inc.
2021-09-30,OLPX,"OLAPLEX HOLDINGS, INC."
2021-10-01,EXAI,Exscientia plc
2021-10-01,FWRG,"First Watch Restaurant Group, Inc."
2021-10-01,NTRB,Nutriband Inc.
2021-10-01,TDCX,TDCX Inc.
2021-10-06,VLCN,Empery Digital Inc.
2021-10-07,LTH,"Life Time Group Holdings, Inc."
2021-10-07,THRX,"Theseus Pharmaceuticals, Inc."
2021-10-08,CGTX,COGNITION THERAPEUTICS INC
2021-10-08,ISO,IsoPlexis Corp
2021-10-08,PYXS,"Pyxis Oncology, Inc."
2021-10-13,AVDX,"AvidXchange Holdings, Inc."
2021-10-13,BBLG,Bone Biologics Corp
2021-10-13,CLST,"Catalyst Bancorp, Inc."
2021-10-13,HCTI,"Healthcare Triangle, Inc."
2021-10-14,GTLB,Gitlab Inc.
2021-10-14,IHS,IHS Holding Ltd
2021-10-14,LUCD,Lucid Diagnostics Inc.
2021-10-15,FNA,"Paragon 28, Inc."
2021-10-15,INKT,"MiNK Therapeutics, Inc."
2021-10-18,OZ,"Belpointe PREP, LLC"
2021-10-20,CNTX,Context Therapeutics Inc.
2021-10-20,CYN,Cyngn Inc.
2021-10-20,SDIG,"Stronghold Digital Mining, Inc."
2021-10-21,COCO,"Vita Coco Company, Inc."
2021-10-21,ENFN,"Enfusion, Inc."
2021-10-21,PTLO,Portillo's Inc.
2021-10-21,PX,"Ridgepost Capital, Inc."
2021-10-21,VTYX,"Ventyx Biosciences, Inc."
2021-10-22,ARIS,"Aris Water Solutions, Inc."
2021-10-22,UTRS,MINERVA SURGICAL INC
2021-10-22,XLO,"Xilio Therapeutics, Inc."
2021-10-27,AIP,"Arteris, Inc."
2021-10-27,INFA,Informatica Inc.
2021-10-27,MRAI,"Marpai, Inc."
2021-10-27,RENT,"Rent the Runway, Inc."
2021-10-28,DTC,"Solo Brands, Inc."
2021-10-28,FLNC,"Fluence Energy, Inc."
2021-10-28,GFS,GLOBALFOUNDRIES Inc.
2021-10-29,AIRS,"Airsculpt Technologies, Inc."
2021-10-29,AURA,"Aura Biosciences, Inc."
2021-10-29,BFRI,Biofrontera Inc.
2021-10-29,SONX,"Sonendo, Inc."
2021-10-29,TRDA,"Entrada Therapeutics, Inc."
2021-10-29,UDMY,"Udemy, Inc."
2021-11-01,LIAN,LianBio
2021-11-03,BIRD,"Smartbird, Inc."
2021-11-03,CMTG,"Claros Mortgage Trust, Inc."
2021-11-04,ARHS,"Arhaus, Inc."
2021-11-04,CDRE,"Cadre Holdings, Inc."
2021-11-04,EVO,Evotec SE
2021-11-04,MDXH,MDxHealth SA
2021-11-04,NRDS,"NERDWALLET, INC."
2021-11-05,CIAN,Cian PLC
2021-11-05,IOBT,"IO Biotech, Inc."
2021-11-05,MYNZ,Quantum Cyber N.V.
2021-11-05,RGF,"Real Good Food Company, Inc."
2021-11-09,HTZ,"HERTZ GLOBAL HOLDINGS, INC"
2021-11-09,SOPA,SOCIETY PASS INCORPORATED.
2021-11-09,STRN,"Stran & Company, Inc."
2021-11-09,TCBX,"Third Coast Bancshares, Inc."
2021-11-10,BJDX,"Bluejay Diagnostics, Inc."
2021-11-10,CINT,CI&T Inc
2021-11-10,EXFY,"Expensify, Inc."
2021-11-10,RIVN,"Rivian Automotive, Inc. / DE"
2021-11-11,BEAT,"HeartBeam, Inc."
2021-11-11,BLZE,"Backblaze, Inc."
2021-11-11,PIK,KIDPIK CORP.
2021-11-11,TIVC,"Valion Bio, Inc."
2021-11-11,VAXX,"Vaxxinity, Inc."
2021-11-11,WBEV,"Winc, Inc."
2021-11-11,WEAV,"Weave Communications, Inc."
2021-11-12,BTBD,"BT Brands, Inc."
2021-11-12,MYNA,Mynaric AG
2021-11-17,BRZE,"Braze, Inc."
2021-11-17,IREN,IREN Ltd
2021-11-17,SEV,Sono Group N.V.
2021-11-18,SG,"Sweetgreen, Inc."
2021-11-19,AHI,Advanced Health Intelligence Ltd
2021-11-19,LITM,Frontier Nuclear & Minerals Inc.
2021-11-24,AERC,"Molekule Group, Inc."
2021-12-08,CING,Cingulate Inc.
2021-12-08,REFI,"Chicago Atlantic Real Estate Finance, Inc."
2021-12-09,HCP,"HashiCorp, Inc."
2021-12-09,NRSN,NeuroSense Therapeutics Ltd.
2021-12-14,VINE,"AMAZE HOLDINGS, INC."
2021-12-15,GNTA,Genenta Science S.p.A.
2021-12-15,IOT,Samsara Inc.
2021-12-16,BNOX,Neuphoria Therapeutics Inc.
2021-12-16,IMMX,"Immix Biopharma, Inc."
2021-12-22,NXGL,"NEXGEL, INC."
